batch_name,instrument_name,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts,calibration_slope_morphine,calibration_slope_hydromorphone,calibration_slope_oxymorphone,calibration_slope_codeine,calibration_slope_hydrocodone,calibration_slope_oxycodone,calibration_intercept_morphine,calibration_intercept_hydromorphone,calibration_intercept_oxymorphone,calibration_intercept_codeine,calibration_intercept_hydrocodone,calibration_intercept_oxycodone,calibration_R2_morphine,calibration_R2_hydromorphone,calibration_R2_oxymorphone,calibration_R2_codeine,calibration_R2_hydrocodone,calibration_R2_oxycodone
b443612,bashful,TRUE,Elizabeth,2017-10-04T21:13:59Z,2017-10-05T11:33:30Z,2017-10-05T12:03:05Z,0.006787329,0.006990873,0.007285681,0.011559541,0.006420107,0.007486451,-1.63683e-5,3.85775e-6,4.38849e-6,4.26045e-5,-2.73585e-5,-4.40174e-5,0.991829075,0.983330705,0.980677823,0.991985634,0.985942191,0.985046352
b105925,grumpy,TRUE,Charles,2017-10-04T21:37:31Z,2017-10-05T09:03:55Z,2017-10-05T09:19:33Z,0.006779741,0.006938565,0.007316428,0.010959834,0.006630242,0.006476212,1.80656e-5,-3.7675e-5,4.85591e-5,-1.02587e-6,-6.02575e-6,-1.53135e-5,0.995332946,0.99273367,0.983825171,0.983016068,0.988987724,0.997167319
b214400,happy,TRUE,Brad,2017-10-04T21:47:01Z,2017-10-05T10:45:03Z,2017-10-05T11:02:07Z,0.007218438,0.007174952,0.006705001,0.010815807,0.007162574,0.007245093,3.56737e-5,-1.46957e-5,-6.2469e-5,5.58151e-5,-2.14732e-5,-4.04131e-5,0.994091457,0.993733723,0.987727413,0.980935125,0.982349595,0.989984051
b531630,doc,TRUE,Brad,2017-10-04T21:40:04Z,2017-10-05T09:55:21Z,2017-10-05T10:17:24Z,0.007479515,0.008250838,0.008462207,0.013931452,0.008451072,0.00790119,4.43214e-6,-3.85987e-5,1.94797e-5,3.2326e-5,1.31042e-5,3.54099e-6,0.998622413,0.985677351,0.985357671,0.985495441,0.985510319,0.999416926
b727839,grumpy,TRUE,Elizabeth,2017-10-04T22:43:18Z,2017-10-05T09:27:19Z,2017-10-05T09:54:20Z,0.007291012,0.006913635,0.006461965,0.011905114,0.007220292,0.007304762,5.52916e-5,6.27845e-5,-1.59295e-5,4.20486e-5,3.76877e-5,-4.72655e-5,0.986732605,0.983044833,0.986867728,0.994065732,0.985256647,0.989718699
b191435,happy,TRUE,Frank,2017-10-05T01:05:00Z,2017-10-05T09:00:26Z,2017-10-05T09:25:33Z,0.007075395,0.007307446,0.007246758,0.011299989,0.007019336,0.007458323,-9.95109e-6,4.45098e-5,3.17637e-6,-1.04341e-4,-2.34005e-6,-1.09325e-5,0.994172608,0.989468528,0.981702943,0.986521461,0.9937212,0.993880371
b708795,sneezy,TRUE,Elizabeth,2017-10-04T20:56:44Z,2017-10-05T10:57:40Z,2017-10-05T11:19:24Z,0.006653345,0.006531984,0.006724395,0.011887294,0.006651774,0.007124101,-2.85649e-5,-3.77644e-5,-4.13979e-5,2.29788e-5,1.73611e-5,8.24964e-6,0.994170164,0.993381105,0.985335534,0.998039304,0.990739442,0.984954127
b414814,grumpy,TRUE,Brad,2017-10-04T23:31:41Z,2017-10-05T10:57:39Z,2017-10-05T11:28:09Z,0.007892889,0.006423623,0.006909974,0.011623454,0.007010279,0.006886099,-5.15731e-6,-3.28179e-5,-3.89237e-6,-6.69538e-5,3.26283e-5,4.67111e-5,0.987989999,0.984467355,0.996692154,0.982285743,0.992799642,0.989760394
b484333,grumpy,TRUE,Elizabeth,2017-10-04T20:12:44Z,2017-10-05T11:42:16Z,2017-10-05T12:07:56Z,0.00740547,0.006819472,0.006742294,0.011621996,0.00637161,0.007121031,-1.82656e-5,3.85111e-5,2.3508e-5,9.26874e-5,-1.89047e-5,2.95463e-5,0.987306234,0.989042102,0.985458061,0.988936394,0.99371621,0.992545492
b358486,sleepy,TRUE,Charles,2017-10-05T00:53:33Z,2017-10-05T11:15:00Z,2017-10-05T11:48:43Z,0.006599852,0.00719064,0.001410049,0.012034824,0.007261372,0.006954651,-2.65409e-5,8.73434e-6,3.96578e-6,4.64093e-6,2.86306e-5,-2.86276e-5,0.982223971,0.991696204,0.998452178,0.996216907,0.988092842,0.981433138
b467458,happy,TRUE,Frank,2017-10-04T23:23:18Z,2017-10-05T09:27:19Z,2017-10-05T09:44:09Z,0.007558282,0.007020017,0.007166051,0.012279736,0.00642694,0.007127355,5.91788e-5,2.86927e-6,-4.78622e-6,-4.28092e-5,1.82097e-5,2.78371e-5,0.990151116,0.989658958,0.996230718,0.997323272,0.992766278,0.989329167
b128928,happy,TRUE,Frank,2017-10-05T01:29:54Z,2017-10-05T10:18:27Z,2017-10-05T10:47:09Z,0.007250272,0.006420658,0.007160926,0.011933484,0.00723061,0.006497641,1.63636e-5,-2.22488e-5,-3.1927e-5,6.71663e-5,-6.2237e-5,-1.37903e-5,0.994225817,0.992387544,0.991035959,0.988500632,0.982576943,0.980024581
b390763,doc,TRUE,Dave,2017-10-04T23:46:58Z,2017-10-05T12:54:12Z,2017-10-05T13:14:28Z,0.007706711,0.008224337,0.008530787,0.014619806,0.008129063,0.007691127,6.0303e-6,-5.90539e-5,3.54246e-5,-5.5792e-5,4.45482e-5,5.50731e-5,0.996889106,0.98418715,0.987477946,0.993423403,0.982489372,0.989044996
b489309,grumpy,TRUE,Alice,2017-10-04T23:33:09Z,2017-10-05T09:33:29Z,2017-10-05T10:10:52Z,0.006446137,0.006827437,0.006931498,0.011471857,0.006555174,0.007318453,-9.35647e-6,-1.18576e-5,1.7349e-5,-5.41124e-7,-5.30333e-6,2.53344e-5,0.981904382,0.995594232,0.988423038,0.984998141,0.992295989,0.988326153
b306843,doc,TRUE,Alice,2017-10-04T23:34:41Z,2017-10-05T09:30:42Z,2017-10-05T10:11:59Z,0.007669126,0.007449895,0.007709862,0.011920634,0.007838483,0.008380695,6.55137e-5,8.66008e-6,3.15621e-6,4.58244e-5,2.65596e-5,3.22165e-5,0.981213368,0.98998743,0.992095815,0.996009482,0.987018858,0.992097877
b579916,sleepy,TRUE,Elizabeth,2017-10-04T23:16:07Z,2017-10-05T12:07:04Z,2017-10-05T12:25:43Z,0.007477272,0.006366983,0.001514683,0.01191902,0.006983176,0.007618431,-4.93849e-5,-4.38839e-6,1.98772e-6,-7.19552e-5,1.29089e-5,-3.23293e-5,0.990996357,0.988742249,0.988250657,0.992746721,0.992570486,0.996323272
b646537,bashful,TRUE,Charles,2017-10-04T23:36:47Z,2017-10-05T10:29:36Z,2017-10-05T11:00:58Z,0.007084257,0.00676017,0.007803536,0.011259111,0.007027743,0.006609343,8.98289e-6,2.82836e-5,-2.01586e-5,-1.4357e-5,9.27796e-6,-1.68647e-5,0.995140819,0.995923862,0.995712239,0.997338507,0.996153652,0.995845898
b494666,grumpy,TRUE,Frank,2017-10-05T23:25:58Z,2017-10-06T13:37:14Z,2017-10-06T14:17:19Z,0.007021871,0.006451458,0.006662268,0.011055475,0.006993979,0.00708964,-2.65764e-6,-2.41856e-5,-3.86895e-5,-5.18889e-5,4.3863000000000003e-05,2.00657e-5,0.993728957,0.991631471,0.989238616,0.986742583,0.989669255,0.985722206
b727339,sleepy,TRUE,Dave,2017-10-06T01:00:18Z,2017-10-06T11:49:47Z,2017-10-06T12:29:21Z,0.006660941,0.006223899,0.001596323,0.011469482,0.006683849,0.007204187,-3.798e-5,1.45118e-5,-1.03211e-5,-1.37073e-5,3.73936e-5,-2.19809e-5,0.983080002,0.983011857,0.990584853,0.988731971,0.988005055,0.982253713
b354490,doc,TRUE,Charles,2017-10-06T00:36:21Z,2017-10-06T10:36:51Z,2017-10-06T11:19:54Z,0.008348419,0.009461044,0.008708498,0.012149722,0.008655456,0.008476088,3.93435e-5,2.52582e-5,6.92205e-7,8.86378e-5,-3.21506e-5,4.93542e-5,0.980121335,0.981243079,0.997196493,0.986255489,0.993087074,0.983718543
b103581,doc,TRUE,Alice,2017-10-05T23:00:17Z,2017-10-06T09:02:28Z,2017-10-06T09:35:40Z,0.008029971,0.00657774,0.007158128,0.013527034,0.007976174,0.007761543,-1.73196e-5,2.64066e-5,1.15592e-5,-4.49173e-5,-3.35077e-5,1.01028e-6,0.982391471,0.98306437,0.980501983,0.997251703,0.992883248,0.982316317
b239359,sleepy,TRUE,Elizabeth,2017-10-05T21:40:32Z,2017-10-06T09:59:10Z,2017-10-06T10:32:51Z,0.006953931,0.007043991,0.001384943,0.011704326,0.006752671,0.006603008,-5.4468e-5,-3.6843e-6,2.06616e-6,1.59362e-5,-1.13223e-5,4.68173e-6,0.98015963,0.998531978,0.996885008,0.992163587,0.991673361,0.988460583
b855402,sneezy,TRUE,Dave,2017-10-06T00:02:44Z,2017-10-06T12:29:26Z,2017-10-06T12:49:35Z,0.006616864,0.006938938,0.006841471,0.010382773,0.007289455,0.006841676,1.12508e-5,-1.20824e-5,4.239e-5,-8.16553e-5,4.38538e-6,2.01652e-5,0.989176783,0.983243244,0.988510813,0.98016661,0.999118717,0.99340922
b888527,happy,TRUE,Brad,2017-10-05T22:13:56Z,2017-10-06T11:29:39Z,2017-10-06T11:51:09Z,0.006941613,0.007047896,0.007492988,0.011361746,0.006943397,0.007064642,-1.69467e-5,1.08353e-5,-3.01084e-5,9.65724e-5,3.1385e-5,-5.52995e-6,0.996046301,0.990471184,0.99245753,0.98837542,0.99540902,0.997115775
b664893,dopey,TRUE,Dave,2017-10-06T01:32:03Z,2017-10-06T09:31:54Z,2017-10-06T10:03:56Z,0.007782333,0.007464989,0.007743013,0.010564504,0.007012455,0.007432163,-3.14565e-5,-3.14806e-5,1.28985e-5,1.93756e-5,7.19375e-6,-5.0791e-5,0.987902121,0.991623863,0.988871316,0.996943251,0.98648213,0.989562111
b307735,bashful,TRUE,Charles,2017-10-05T20:11:35Z,2017-10-06T13:40:44Z,2017-10-06T14:17:44Z,0.007035369,0.007448503,0.006634078,0.011681625,0.007052672,0.007021006,-2.08967e-5,3.84895e-5,-2.49415e-5,1.0717e-4,7.88489e-5,-1.56005e-6,0.994880047,0.991609462,0.988389412,0.981272907,0.981067677,0.982218849
b740223,bashful,TRUE,Dave,2017-10-06T00:15:05Z,2017-10-06T10:56:10Z,2017-10-06T11:32:25Z,0.006473678,0.007077679,0.007289371,0.012212926,0.006982114,0.006006845,-3.56932e-5,-1.85208e-6,-2.08727e-6,-3.86776e-5,9.28462e-6,-1.20683e-5,0.982637363,0.994681221,0.99258005,0.984046806,0.98905676,0.987894443
b599212,sneezy,TRUE,Charles,2017-10-05T21:30:02Z,2017-10-06T13:45:11Z,2017-10-06T14:04:53Z,0.006729683,0.00696118,0.006415309,0.011306627,0.006833196,0.007500442,-8.01486e-6,2.9994e-8,1.41783e-5,-9.2021599999999993e-05,2.60153e-6,-3.6856e-5,0.993277917,0.997728003,0.993853874,0.986286079,0.989051944,0.985508544
b786058,dopey,TRUE,Elizabeth,2017-10-05T20:06:23Z,2017-10-06T13:07:41Z,2017-10-06T13:25:09Z,0.006571823,0.00678694,0.007024854,0.011568587,0.007558356,0.007402945,5.32844e-5,-2.78896e-5,-6.09578e-5,-8.33077e-6,3.39094e-5,-3.41651e-5,0.991085445,0.991502862,0.990087586,0.998388944,0.994981976,0.982430953
b196797,grumpy,TRUE,Alice,2017-10-05T20:45:29Z,2017-10-06T13:19:35Z,2017-10-06T14:03:58Z,0.007377988,0.007166305,0.007229293,0.011176518,0.007169376,0.006475017,9.17355e-6,-3.33987e-5,-4.53807e-5,-1.56717e-5,3.28798e-5,4.31283e-5,0.99694077,0.993513288,0.98347336,0.991129444,0.987802933,0.990367816
b740004,dopey,TRUE,Frank,2017-10-05T20:37:05Z,2017-10-06T13:06:47Z,2017-10-06T13:51:11Z,0.006900466,0.007424488,0.006776576,0.011368122,0.007572428,0.007244649,-2.66161e-5,1.01578e-5,5.46302e-5,-6.60817e-5,7.31343e-7,6.45811e-5,0.982354619,0.991862685,0.983563576,0.990772681,0.99522724,0.987011881
b570829,sleepy,TRUE,Frank,2017-10-06T00:11:43Z,2017-10-06T09:19:22Z,2017-10-06T09:47:00Z,0.00693248,0.00640547,0.001347539,0.011246179,0.006935743,0.007003626,2.41728e-5,1.0267e-5,1.00418e-5,2.16865e-5,-3.3510300000000003e-05,-4.62341e-5,0.982146022,0.99731139,0.991520718,0.986200477,0.986379963,0.99194795
b572979,happy,TRUE,Dave,2017-10-05T22:31:01Z,2017-10-06T13:53:13Z,2017-10-06T14:30:40Z,0.006382639,0.007195764,0.007820828,0.011620598,0.006921032,0.006641891,-2.39428e-5,-1.30913e-5,2.5419e-5,-3.47281e-5,-4.08653e-5,-1.61057e-5,0.990726417,0.990243964,0.987284313,0.997140229,0.989341341,0.980000243
b776107,doc,TRUE,Charles,2017-10-06T01:17:41Z,2017-10-06T12:24:13Z,2017-10-06T13:06:45Z,0.007759239,0.008804511,0.008130381,0.013394598,0.008907201,0.008322386,-3.35591e-5,9.03082e-5,2.8857e-5,5.21553e-5,-2.44211e-6,1.44622e-5,0.983944706,0.984346477,0.988144583,0.989773709,0.985214545,0.991847354
b643164,sleepy,TRUE,Frank,2017-10-05T21:06:39Z,2017-10-06T09:06:37Z,2017-10-06T09:47:16Z,0.006965798,0.006548874,0.001392444,0.012278205,0.007370518,0.007046316,-7.65706e-6,-3.88474e-5,-9.09544e-6,2.37898e-5,-2.46081e-5,4.0264e-5,0.981532427,0.986765646,0.991721026,0.987563836,0.994980451,0.990143169
b613682,sneezy,TRUE,Brad,2017-10-05T22:45:11Z,2017-10-06T13:08:52Z,2017-10-06T13:51:47Z,0.006395338,0.007704181,0.007339172,0.012011229,0.00693595,0.006850068,4.51337e-5,-2.17067e-5,-3.77653e-5,5.9131e-5,-2.41013e-5,1.90323e-6,0.990528945,0.991457217,0.988302198,0.982865903,0.992483669,0.997661138
b643142,bashful,TRUE,Alice,2017-10-06T00:40:32Z,2017-10-06T10:50:40Z,2017-10-06T11:23:54Z,0.005949918,0.007255285,0.006804271,0.011589759,0.006531657,0.006845897,7.83598e-6,-2.01311e-5,-3.71706e-5,6.85288e-6,-5.91338e-5,1.26872e-5,0.997785409,0.991182721,0.98870296,0.994950958,0.984394508,0.987519619
b228466,sleepy,TRUE,Elizabeth,2017-10-06T20:43:13Z,2017-10-07T13:49:05Z,2017-10-07T14:08:58Z,0.007143129,0.007916817,0.001364946,0.011633568,0.006955066,0.007073275,-7.69031e-6,-2.078e-5,5.89716e-6,1.93286e-5,2.48799e-5,1.55864e-5,0.99060777,0.981852027,0.980877484,0.991188137,0.987875705,0.985202614
b836326,bashful,TRUE,Charles,2017-10-06T21:21:03Z,2017-10-07T11:35:40Z,2017-10-07T11:55:48Z,0.006337809,0.007078267,0.00719434,0.010843665,0.006881056,0.007412067,-3.0374e-7,-5.33007e-6,6.02616e-6,5.20235e-5,3.55941e-5,6.76949e-5,0.985380238,0.997018164,0.995199458,0.986327982,0.990974721,0.990886492
b582773,dopey,TRUE,Brad,2017-10-06T20:20:27Z,2017-10-07T12:36:49Z,2017-10-07T12:57:17Z,0.006886326,0.006295841,0.006704379,0.010539223,0.00702725,0.006987055,4.11795e-5,3.23756e-5,6.74664e-5,-6.55561e-5,4.73645e-5,-4.2006e-5,0.993540472,0.993919804,0.986771265,0.98568122,0.989700115,0.98272392
b430656,happy,TRUE,Frank,2017-10-07T01:52:03Z,2017-10-07T10:25:17Z,2017-10-07T10:47:09Z,0.005937241,0.006523766,0.006984991,0.011835229,0.006238351,0.006745538,4.46824e-5,-3.60307e-5,-3.95935e-5,1.15669e-5,-1.45927e-5,4.74661e-5,0.990472768,0.992972963,0.993196393,0.997196611,0.990126751,0.983664666
b810560,dopey,TRUE,Frank,2017-10-07T00:00:26Z,2017-10-07T10:11:39Z,2017-10-07T10:50:14Z,0.003477576,0.003506587,0.003395768,0.005594445,0.003837872,0.0036404,-2.18964e-5,-2.40557e-5,-2.71252e-5,4.27332e-5,-1.33437e-5,-9.64784e-6,0.990343918,0.989573908,0.984686829,0.986265963,0.995517018,0.99066927
b771411,sneezy,TRUE,Frank,2017-10-07T00:57:01Z,2017-10-07T12:16:08Z,2017-10-07T12:58:08Z,0.007374809,0.006760643,0.007568013,0.011121949,0.007074955,0.006928882,2.7608e-5,8.21442e-6,1.75286e-5,-2.24882e-5,2.44611e-5,2.53996e-5,0.989415592,0.982835982,0.98595392,0.982936309,0.990660513,0.982673472
b857862,bashful,TRUE,Dave,2017-10-06T23:06:21Z,2017-10-07T09:35:55Z,2017-10-07T10:09:25Z,0.007025279,0.006398291,0.006449835,0.011670191,0.007508647,0.007297839,-5.83583e-5,8.44538e-6,4.40391e-5,-5.23034e-5,-6.3974e-6,-4.28287e-5,0.989170874,0.996706678,0.982379397,0.997260558,0.986088872,0.995214925
b617937,grumpy,TRUE,Frank,2017-10-06T23:28:15Z,2017-10-07T12:59:52Z,2017-10-07T13:23:59Z,0.006818153,0.007393352,0.006678354,0.011231384,0.00738018,0.007694666,-5.6337e-5,4.78383e-5,-3.40378e-6,-9.20088e-5,2.49028e-5,2.62623e-6,0.988786496,0.983456903,0.994773819,0.989362709,0.986853715,0.997684885
b888719,dopey,TRUE,Charles,2017-10-06T21:00:47Z,2017-10-07T12:36:09Z,2017-10-07T13:05:25Z,0.006990145,0.006601364,0.006701272,0.010254102,0.006860616,0.007104874,3.75089e-6,-3.65883e-5,5.98976e-6,-1.52438e-5,1.81056e-5,3.74138e-5,0.999434912,0.995769952,0.983537934,0.984570599,0.994421712,0.986245806
b195693,grumpy,TRUE,Brad,2017-10-07T01:57:25Z,2017-10-07T10:51:37Z,2017-10-07T11:32:39Z,0.006835323,0.0071746,0.006950808,0.011692614,0.006988388,0.006411185,2.096e-6,-6.33887e-7,-5.37957e-5,-2.07024e-5,-3.87912e-5,-5.79231e-5,0.997182214,0.991421667,0.987899577,0.993989187,0.984749957,0.983455949
b194484,grumpy,TRUE,Charles,2017-10-06T23:01:43Z,2017-10-07T11:39:31Z,2017-10-07T12:14:52Z,0.006879604,0.006288177,0.006979122,0.011719313,0.0071298,0.007170019,-3.79521e-5,-2.72892e-5,9.62673e-6,-8.45365e-5,-4.8011e-5,3.33719e-5,0.987599326,0.987249127,0.998767734,0.986418536,0.984636297,0.98725772999999994
b199075,happy,TRUE,Frank,2017-10-06T22:54:05Z,2017-10-07T12:42:33Z,2017-10-07T13:05:15Z,0.006664772,0.007265981,0.006920917,0.011733859,0.006154688,0.007168993,1.3283e-5,7.44251e-6,-2.76812e-6,-4.06322e-6,4.23899e-5,4.95009e-6,0.996878394,0.996902231,0.99444339,0.994800923,0.985685202,0.992608777
b337280,happy,TRUE,Dave,2017-10-06T20:37:57Z,2017-10-07T13:16:35Z,2017-10-07T13:58:48Z,0.007085781,0.006842937,0.007462801,0.011020611,0.007149206,0.006179768,2.02848e-5,-2.07977e-7,2.08164e-5,1.0957e-5,5.21681e-6,1.78926e-5,0.986601598,0.997092467,0.9929147,0.990172389,0.994869997,0.988745285
b196414,doc,TRUE,Elizabeth,2017-10-07T01:40:04Z,2017-10-07T10:04:49Z,2017-10-07T10:21:36Z,0.007353787,0.007842049,0.007634175,0.012700159,0.008953755,0.006873125,5.85211e-7,-2.40997e-5,-6.91091e-6,-4.05866e-5,1.24497e-5,0,0.996334741,0.993123948,0.983857393,0.980835173,0.987691139,1
b879970,happy,TRUE,Dave,2017-10-06T23:31:25Z,2017-10-07T11:05:14Z,2017-10-07T11:30:26Z,0.007586654,0.006276874,0.006667856,0.011321017,0.006195962,0.006981762,3.26572e-5,-5.63883e-5,-2.68869e-6,2.16079e-5,2.41273e-6,1.55756e-5,0.992861637,0.990079005,0.996519592,0.985899194,0.98551626,0.991178142
b129287,bashful,TRUE,Dave,2017-10-07T00:40:02Z,2017-10-07T11:53:55Z,2017-10-07T12:23:29Z,0.006866146,0.006676995,0.006166024,0.012088005,0.007446105,0.006206934,6.44918e-5,-5.57907e-6,2.38501e-5,3.47788e-5,-3.13647e-5,3.18104e-5,0.987091405,0.996890625,0.993925651,0.991551629,0.98365761,0.982861663
b715197,happy,TRUE,Charles,2017-10-06T20:00:31Z,2017-10-07T10:35:47Z,2017-10-07T11:08:28Z,0.006037665,0.006911337,0.007216768,0.0116387,0.006602122,0.007434223,2.07426e-5,2.0815e-5,-3.51882e-6,-1.23586e-5,3.773e-5,4.6549e-5,0.992618092,0.985566895,0.997326652,0.986980999,0.985359726,0.985393815
b409790,doc,TRUE,Frank,2017-10-07T00:13:19Z,2017-10-07T09:58:34Z,2017-10-07T10:38:47Z,0.007953484,0.008161238,0.008169586,0.014702535,0.008163161,0.008712295,5.71869e-6,-6.13607e-6,-7.13736e-5,-1.72435e-4,1.47347e-6,-7.90423e-6,0.983769727,0.983670565,0.987185213,0.981025116,0.984563222,0.99142708
b227901,sleepy,TRUE,Brad,2017-10-06T20:02:09Z,2017-10-07T10:58:10Z,2017-10-07T11:17:30Z,0.007721491,0.00752025,0.001438589,0.011484986,0.007686638,0.006894033,2.93465e-6,-2.3817e-5,-5.70885e-6,-7.95361e-5,-1.72585e-6,-1.14561e-5,0.985425363,0.994983572,0.996288262,0.984106257,0.991267673,0.99527632
b799339,sneezy,TRUE,Elizabeth,2017-10-07T01:25:10Z,2017-10-07T11:26:55Z,2017-10-07T12:04:11Z,0.007093208,0.007519324,0.007122906,0.011547432,0.006746691,0.007282062,-9.31888e-6,-1.03493e-5,-9.46947e-6,-6.75795e-6,-2.32625e-5,6.03902e-6,0.994512835,0.989655155,0.991932644,0.985089285,0.993351649,0.996926801
b514552,sneezy,TRUE,Dave,2017-10-08T00:18:45Z,2017-10-08T11:22:26Z,2017-10-08T12:05:47Z,0.007181823,0.00719126,0.007801733,0.006707848,0.006902534,0.007085098,2.511e-5,-1.34978e-5,6.03466e-6,5.99621e-5,-3.33658e-6,4.14282e-5,0.99486908,0.995647523,0.994278187,0.987378366,0.987142711,0.990016036
b809933,happy,TRUE,Brad,2017-10-07T20:09:18Z,2017-10-08T13:25:50Z,2017-10-08T14:02:12Z,0.006865788,0.007596277,0.006899118,0.007021212,0.006769167,0.006336653,-5.2416e-7,2.42034e-5,-5.01054e-5,5.89002e-5,-4.02733e-6,4.40601e-5,0.991312409,0.981016094,0.982725752,0.990781083,0.992859414,0.989271532
b338108,bashful,TRUE,Charles,2017-10-07T23:38:17Z,2017-10-08T09:36:15Z,2017-10-08T09:55:15Z,0.006719359,0.006771334,0.007365404,0.006473634,0.007360642,0.006511658,1.39577e-5,4.98432e-5,1.88784e-5,4.57622e-5,9.98304e-6,-3.68567e-6,0.983882794,0.993016656,0.996956122,0.992706511,0.994350894,0.998319069
b821999,dopey,TRUE,Alice,2017-10-07T22:10:41Z,2017-10-08T10:53:15Z,2017-10-08T11:16:32Z,0.006962404,0.006447448,0.007139533,0.006987431,0.006427091,0.007460496,-4.01277e-5,-4.43973e-5,-3.09254e-6,6.16332e-5,-1.6779e-5,1.9208e-6,0.990193644,0.986946767,0.987699444,0.983386357,0.99307809,0.990803428
b670675,grumpy,TRUE,Elizabeth,2017-10-08T01:12:27Z,2017-10-08T12:22:45Z,2017-10-08T13:06:01Z,0.006712803,0.006685372,0.007457652,0.007405217,0.006620224,0.006666369,1.22745e-5,-1.78218e-5,2.06344e-5,-1.28521e-5,5.19175e-5,-5.18762e-5,0.982792382,0.987557244,0.995050104,0.992222386,0.988312283,0.987574032
b828324,grumpy,TRUE,Brad,2017-10-08T00:47:57Z,2017-10-08T10:41:59Z,2017-10-08T11:16:51Z,0.006537532,0.006713465,0.007069963,0.006771432,0.00735969,0.006844141,-6.10754e-6,-1.91969e-5,-7.59834e-6,3.54154e-5,-1.76184e-5,-4.30123e-5,0.988187396,0.983130056,0.987471775,0.985449842,0.994955775,0.994037884
b533588,happy,TRUE,Dave,2017-10-08T00:48:43Z,2017-10-08T13:22:00Z,2017-10-08T13:53:24Z,0.00689322,0.007239045,0.0061355,0.006710338,0.006352255,0.006437951,-1.26546e-5,-5.87212e-5,-2.66214e-5,4.01348e-5,-3.21637e-5,-4.87588e-5,0.994009871,0.985240945,0.981177031,0.980238837,0.986632812,0.981892759
b358907,sneezy,TRUE,Brad,2017-10-07T23:59:54Z,2017-10-08T12:52:03Z,2017-10-08T13:09:53Z,0.007490871,0.007055914,0.007131469,0.007463019,0.007182323,0.006792351,-6.34511e-5,-2.7952e-5,2.38439e-5,1.14093e-5,-4.14301e-5,1.57476e-5,0.991939706,0.993673173,0.990608632,0.99564356,0.99528025,0.988555516
b826079,bashful,TRUE,Elizabeth,2017-10-07T20:49:01Z,2017-10-08T10:48:51Z,2017-10-08T11:12:55Z,0.007454816,0.007052488,0.007385597,0.006941697,0.006876523,0.007090133,2.28163e-6,-5.5666e-5,-9.30221e-6,-3.32205e-5,-1.95674e-5,1.1747e-6,0.995786383,0.986215631,0.992028842,0.994237158,0.992491024,0.99621526
b121080,dopey,TRUE,Frank,2017-10-08T01:46:16Z,2017-10-08T13:38:11Z,2017-10-08T14:04:05Z,0.0061820140000000004,0.006589251,0.006764962,0.006942886,0.006794541,0.007007836,1.09295e-5,4.28028e-6,5.69234e-5,-2.46214e-6,2.09583e-5,-4.48624e-5,0.999042851,0.996229483,0.983845328,0.985252592,0.981597264,0.987818198
b273537,dopey,TRUE,Elizabeth,2017-10-07T22:45:48Z,2017-10-08T12:16:24Z,2017-10-08T12:49:54Z,0.00700518,0.006709582,0.006930132,0.007070686,0.006499961,0.00681624,1.1317e-5,-6.67643e-6,-8.18593e-6,3.20046e-5,3.75869e-5,-7.36989e-6,0.992977275,0.984835451,0.994751011,0.986059717,0.993297225,0.993884248
b444441,grumpy,TRUE,Elizabeth,2017-10-08T01:25:30Z,2017-10-08T10:30:35Z,2017-10-08T11:08:28Z,0.006705576,0.006953366,0.007764326,0.007500161,0.007170144,0.006297187,-6.18346e-6,2.0571e-5,3.26258e-5,-1.58261e-6,-3.22387e-6,-2.8985e-5,0.991323519,0.990092681,0.989540116,0.99508652,0.995081066,0.986445066
b761644,bashful,TRUE,Alice,2017-10-08T00:38:59Z,2017-10-08T12:36:09Z,2017-10-08T13:07:46Z,0.006825941,0.007258788,0.006803185,0.00736741,0.007195228,0.006695876,-2.76028e-5,-5.22558e-5,2.38736e-5,5.60975e-5,-1.66962e-5,4.1246e-5,0.989604584,0.985269137,0.998408097,0.981545335,0.998344817,0.987479989
b766636,doc,TRUE,Brad,2017-10-07T21:19:26Z,2017-10-08T12:56:11Z,2017-10-08T13:22:55Z,0.007866287,0.009139423,0.007873976,0.008135647,0.008277063,0.008235476,-4.05133e-5,-9.70754e-6,1.20392e-5,-5.7248e-5,-8.62742e-6,-3.61936e-5,0.985100335,0.988436561,0.997511088,0.991583228,0.985497428,0.982703191
b871308,doc,TRUE,Elizabeth,2017-10-07T22:54:55Z,2017-10-08T12:37:05Z,2017-10-08T12:57:19Z,0.008283908,0.008150418,0.008318846,0.008515339,0.007875503,0.008075856,-4.06967e-5,3.74417e-5,-5.19842e-5,1.41113e-6,4.82255e-5,2.53362e-5,0.98612053,0.992818966,0.981860418,0.996527805,0.989304245,0.980746874
b210787,sleepy,TRUE,Elizabeth,2017-10-07T21:46:30Z,2017-10-08T10:14:42Z,2017-10-08T10:54:00Z,0.006873672,0.007014447,0.006837414,0.00705239,0.006976308,0.006765262,-1.03694e-5,1.04554e-5,3.19192e-5,-1.24467e-5,-3.95914e-5,-2.75555e-5,0.998068278,0.996582855,0.988666702,0.993887966,0.9820196,0.986319945
